Individuo,lnsalario,educ,edad,edad2,urban,soltero,casado,femenino
2433,"2,7810",5,30,900,0,0,1,0
2434,"2,7528",9,45,2025,1,0,1,0
2435,"2,6987",12,45,2025,0,0,1,0
2436,"3,4470",10,46,2116,0,0,1,0
2437,"3,2934",16,40,1600,0,0,1,0
2438,"3,0062",5,40,1600,0,0,1,0
2439,"3,4770",10,35,1225,1,0,1,0
2440,"3,3437",5,50,2500,0,0,1,0
2441,"3,3692",10,44,1936,1,0,1,0
2442,"3,4793",16,38,1444,0,0,1,0
2443,"3,5135",12,45,2025,1,0,1,1
2444,"3,5135",10,35,1225,1,0,1,1
2445,"3,3763",16,28,784,1,1,0,0
2446,"3,0886",10,40,1600,1,0,1,0
2447,"3,5155",16,33,1089,0,0,1,1
2448,"3,3293",16,33,1089,0,0,1,0
2449,"3,0196",5,26,676,0,0,1,0
2450,"3,0206",9,38,1444,0,0,1,0
2451,"3,0958",12,45,2025,0,0,1,0
2452,"3,5217",16,30,900,0,1,0,1
2453,"3,7166",10,42,1764,0,0,1,0
2454,"3,1370",5,37,1369,1,0,1,0
2455,"3,3865",10,22,484,1,1,0,1
2456,"3,3865",10,23,529,1,1,0,0
2457,"3,3865",16,25,625,0,0,1,0
2458,"3,3865",12,22,484,0,0,1,0
2459,"3,3865",12,50,2500,1,0,1,0
2460,"3,3612",16,37,1369,0,1,0,0
2461,"3,2659",16,24,576,0,1,0,0
2462,"3,2659",10,32,1024,1,0,1,0
2463,"3,2214",16,31,961,0,0,1,0
2464,"3,1789",5,55,3025,0,0,1,0
2465,"3,1789",9,40,1600,0,0,1,0
2466,"3,1789",5,45,2025,1,0,1,0
2467,"3,0611",16,39,1521,1,0,1,0
2468,"3,4716",16,40,1600,1,0,1,0
2469,"3,3679",16,36,1296,0,0,1,0
2470,"3,2509",5,38,1444,1,0,1,0
2471,"3,5049",12,35,1225,0,0,1,0
2472,"3,4767",12,36,1296,1,0,1,0
2473,"3,3967",16,25,625,1,1,0,0
2474,"3,1910",9,39,1521,0,0,1,0
2475,"3,3738",12,30,900,0,0,1,0
2476,"3,2576",10,30,900,0,0,1,0
2477,"2,7892",10,36,1296,1,0,1,0
2478,"3,7381",10,25,625,0,0,1,0
2479,"3,7030",16,36,1296,1,0,1,0
2480,"3,5738",16,40,1600,1,0,1,0
2481,"3,5439",16,38,1444,1,0,1,0
2482,"3,5439",16,45,2025,0,0,1,0
2483,"3,5439",16,42,1764,1,0,1,0
2484,"3,5439",9,45,2025,1,0,1,0
2485,"3,5439",12,60,3600,0,0,1,0
2486,"3,5439",10,30,900,1,0,1,0
2487,"3,5439",10,30,900,0,0,1,0
2488,"3,5439",10,32,1024,1,0,1,1
2489,"3,5439",10,45,2025,0,0,1,0
2490,"3,5439",10,46,2116,0,0,1,1
2491,"3,5439",10,50,2500,0,0,1,0
2492,"3,5439",16,33,1089,1,0,1,0
2493,"3,5439",16,38,1444,1,0,1,0
2494,"3,5439",10,35,1225,1,0,1,1
2495,"3,5149",5,21,441,0,1,0,0
2496,"3,5149",16,25,625,0,1,0,0
2497,"3,5149",16,45,2025,1,0,1,1
2498,"3,5149",16,25,625,1,0,1,1
2499,"3,5149",16,32,1024,0,0,1,1
2500,"3,5149",16,34,1156,0,0,1,0
2501,"3,4868",12,38,1444,0,0,1,1
2502,"3,4868",16,35,1225,1,0,1,0
2503,"3,4327",10,37,1369,1,0,1,0
2504,"3,4067",12,26,676,1,1,0,0
2505,"3,4067",16,35,1225,1,0,1,0
2506,"3,4067",16,32,1024,1,0,1,1
2507,"3,4067",12,32,1024,1,0,1,0
2508,"3,4067",12,41,1681,0,0,1,1
2509,"3,4067",12,45,2025,0,0,1,0
2510,"3,4067",10,32,1024,1,0,1,1
2511,"3,4067",10,35,1225,1,0,1,0
2512,"3,4067",16,30,900,1,0,1,0
2513,"3,4067",16,45,2025,1,0,1,0
2514,"3,3814",12,35,1225,1,0,1,0
2515,"3,3814",16,34,1156,0,0,1,0
2516,"3,3814",12,35,1225,0,0,1,0
2517,"3,3814",16,26,676,0,1,0,1
2518,"3,3814",16,36,1296,0,0,1,0
2519,"3,3814",16,45,2025,0,0,1,0
2520,"3,3567",10,38,1444,0,0,1,0
2521,"3,3567",16,27,729,0,0,1,0
2522,"3,3567",16,30,900,0,0,1,0
2523,"3,3326",10,30,900,1,0,1,0
2524,"3,3326",12,32,1024,1,0,1,0
2525,"3,3326",16,40,1600,0,0,1,0
2526,"3,3326",12,36,1296,1,0,1,0
2527,"3,3326",12,35,1225,1,0,1,1
2528,"3,3326",10,28,784,0,0,1,0
2529,"3,3326",16,41,1681,1,0,1,1
2530,"3,3326",16,40,1600,1,0,1,0
2531,"3,2861",10,33,1089,1,0,1,0
2532,"3,2861",16,26,676,1,1,0,0
2533,"3,2861",12,53,2809,1,0,1,0
2534,"3,2861",16,52,2704,1,0,1,0
2535,"3,2861",12,28,784,0,1,0,0
2536,"3,2861",12,40,1600,1,0,1,0
2537,"3,2861",10,57,3249,1,0,1,0
2538,"3,2861",16,37,1369,0,1,0,0
2539,"3,2861",16,32,1024,1,1,0,0
2540,"3,2861",12,30,900,1,0,1,1
2541,"3,2861",12,38,1444,1,0,1,1
2542,"3,2861",16,33,1089,1,0,1,0
2543,"3,2861",9,30,900,0,0,1,0
2544,"3,2861",9,48,2304,0,0,1,0
2545,"3,2861",12,45,2025,1,0,1,0
2546,"3,2861",10,26,676,0,0,1,0
2547,"3,2861",16,35,1225,1,0,1,0
2548,"3,2861",16,29,841,1,1,0,0
2549,"3,2861",12,31,961,1,0,1,0
2550,"3,2861",16,34,1156,1,0,1,0
2551,"3,2861",5,45,2025,1,0,1,0
2552,"3,2636",5,52,2704,1,0,1,0
2553,"3,2636",9,50,2500,0,0,1,0
2554,"3,2636",12,40,1600,0,0,1,0
2555,"3,2636",10,28,784,1,0,1,1
2556,"3,2636",5,60,3600,1,0,0,0
2557,"3,2416",12,39,1521,0,0,1,0
2558,"3,2416",16,40,1600,0,0,1,1
2559,"3,2416",10,27,729,1,0,1,1
2560,"3,2416",16,38,1444,0,0,0,0
2561,"3,2201",10,45,2025,1,0,1,0
2562,"3,1991",16,31,961,1,0,1,0
2563,"3,1991",12,36,1296,1,0,1,0
2564,"3,1991",9,42,1764,0,0,1,0
2565,"3,1991",12,35,1225,1,0,1,0
2566,"3,1991",12,22,484,1,0,1,0
2567,"3,1991",10,37,1369,1,0,1,0
2568,"3,1991",16,26,676,1,0,1,0
2569,"3,1991",12,53,2809,1,0,1,0
2570,"3,1000",12,40,1600,1,0,1,0
2571,"3,0813",10,28,784,0,0,1,0
2572,"3,0813",12,45,2025,1,0,1,0
2573,"3,0813",10,50,2500,0,0,1,0
2574,"3,0449",10,45,2025,0,0,1,0
2575,"3,0449",5,46,2116,0,0,1,0
2576,"3,0449",5,25,625,0,0,1,0
2577,"3,0449",5,40,1600,0,0,1,0
2578,"3,0449",12,33,1089,1,0,1,0
2579,"3,0449",16,32,1024,0,0,1,0
2580,"3,0449",9,37,1369,1,0,1,0
2581,"3,0098",12,55,3025,1,0,1,0
2582,"2,9927",16,42,1764,1,0,1,0
2583,"2,9759",10,32,1024,0,0,1,0
2584,"2,8508",10,30,900,0,0,1,0
2585,"2,8218",12,47,2209,1,0,1,0
2586,"2,8218",12,45,2025,1,0,1,0
2587,"2,6882",9,42,1764,1,0,1,0
2588,"3,5797",16,42,1764,0,0,1,0
2589,"3,3426",16,40,1600,1,0,1,0
2590,"3,5637",16,30,900,1,0,1,0
2591,"3,3765",10,34,1156,1,0,1,1
2592,"3,2614",10,38,1444,1,0,1,0
2593,"3,2189",9,36,1296,0,0,1,0
2594,"3,2189",10,42,1764,1,0,1,0
2595,"3,0647",12,35,1225,0,0,1,0
2596,"3,0682",12,40,1600,0,0,1,0
2597,"2,9843",16,40,1600,0,0,1,0
2598,"3,5400",16,31,961,1,0,1,0
2599,"3,6961",12,44,1936,0,0,1,1
2600,"3,4622",10,33,1089,1,0,1,0
2601,"3,0933",12,50,2500,0,0,1,0
2602,"3,2724",12,50,2500,0,0,1,0
2603,"2,8251",10,25,625,1,1,0,0
2604,"3,7773",16,38,1444,0,0,1,0
2605,"3,5831",12,36,1296,1,1,0,1
2606,"3,5541",12,38,1444,1,0,1,0
2607,"3,5260",10,42,1764,0,0,1,0
2608,"3,4459",12,29,841,0,0,1,0
2609,"3,4459",16,25,625,0,0,1,0
2610,"3,4459",16,45,2025,0,0,1,0
2611,"3,4206",12,50,2500,1,0,1,0
2612,"3,3483",5,45,2025,1,0,1,0
2613,"3,3253",12,35,1225,1,0,1,0
2614,"3,3253",16,35,1225,0,0,1,1
2615,"3,3253",10,31,961,1,0,1,0
2616,"3,3253",10,55,3025,0,0,1,0
2617,"3,2809",12,25,625,0,0,1,0
2618,"3,2809",5,40,1600,1,0,1,0
2619,"3,2809",10,52,2704,0,0,1,0
2620,"3,2593",16,32,1024,1,0,1,0
2621,"3,2383",12,40,1600,1,0,1,0
2622,"3,2383",12,22,484,1,0,1,0
2623,"3,2383",5,52,2704,0,0,1,0
2624,"3,0841",16,24,576,1,1,0,0
2625,"3,0152",12,37,1369,1,0,1,0
2626,"2,9198",16,33,1089,1,0,1,0
2627,"2,8610",5,48,2304,1,0,1,0
2628,"2,6825",16,40,1600,0,0,1,0
2629,"3,5946",12,33,1089,1,0,1,0
2630,"3,2498",16,35,1225,1,0,1,0
2631,"3,4910",12,22,484,0,1,0,0
2632,"3,4397",10,38,1444,0,0,1,1
2633,"3,3444",12,40,1600,1,0,1,0
2634,"3,3444",16,48,2304,1,0,1,1
2635,"3,4759",5,42,1764,0,0,1,0
2636,"3,2278",12,28,784,0,0,1,0
2637,"3,3346",5,37,1369,1,0,1,0
2638,"3,3593",12,26,676,1,0,1,0
2639,"3,6205",12,54,2916,0,0,1,0
2640,"3,6507",16,38,1444,0,0,1,0
2641,"3,6209",5,55,3025,0,0,1,0
2642,"3,6209",16,30,900,1,0,1,1
2643,"3,6209",12,47,2209,1,0,0,1
2644,"3,4584",12,40,1600,1,0,1,0
2645,"3,4096",10,50,2500,1,0,1,0
2646,"3,3630",12,39,1521,1,0,1,0
2647,"3,3406",16,42,1764,0,0,1,0
2648,"3,3406",5,39,1521,0,0,1,0
2649,"3,1219",5,40,1600,0,0,1,0
2650,"3,1219",12,39,1521,1,0,1,0
2651,"3,1219",12,25,625,0,0,1,0
2652,"3,0529",12,32,1024,0,0,1,0
2653,"3,3649",9,36,1296,1,0,1,0
2654,"3,5941",10,34,1156,1,0,1,0
2655,"3,5978",16,28,784,1,0,1,1
2656,"3,3723",9,34,1156,0,0,1,0
2657,"3,6338",10,34,1156,1,0,1,0
2658,"3,4712",10,56,3136,1,0,1,0
2659,"3,2926",9,50,2500,1,0,1,0
2660,"3,8334",10,27,729,0,0,1,0
2661,"3,7983",16,30,900,0,0,1,0
2662,"3,7983",16,40,1600,1,0,1,1
2663,"3,6392",10,60,3600,1,0,1,0
2664,"3,6392",16,32,1024,0,1,0,0
2665,"3,6392",16,48,2304,1,0,1,0
2666,"3,6102",12,40,1600,0,0,1,0
2667,"3,6102",16,32,1024,1,0,1,1
2668,"3,5821",16,42,1764,0,0,1,0
2669,"3,5280",12,32,1024,0,0,1,0
2670,"3,5280",9,54,2916,1,0,1,0
2671,"3,5020",10,41,1681,1,0,1,0
2672,"3,5020",12,44,1936,0,0,1,0
2673,"3,5020",10,45,2025,0,0,1,0
2674,"3,5020",16,26,676,1,0,1,0
2675,"3,5020",16,31,961,1,0,1,1
2676,"3,4520",16,25,625,0,0,1,0
2677,"3,3814",12,40,1600,0,0,1,0
2678,"3,3814",5,40,1600,1,0,1,0
2679,"3,3814",12,47,2209,0,0,1,0
2680,"3,3814",10,30,900,1,1,0,0
2681,"3,3814",5,50,2500,0,0,1,0
2682,"3,3814",10,45,2025,1,0,1,0
2683,"3,3814",10,48,2304,0,0,1,0
2684,"3,3814",16,29,841,1,0,1,1
2685,"3,3369",12,35,1225,1,0,1,0
2686,"3,2944",9,39,1521,1,0,1,0
2687,"3,2944",9,45,2025,0,0,1,0
2688,"3,2944",16,28,784,1,0,1,0
2689,"3,2944",12,36,1296,1,0,1,0
2690,"3,2944",12,53,2809,1,0,1,0
2691,"3,1402",16,46,2116,1,0,1,0
2692,"2,7348",12,38,1444,0,0,1,0
2693,"3,3680",16,36,1296,0,0,1,0
2694,"3,3034",12,50,2500,0,0,1,0
2695,"3,5655",10,45,2025,1,0,1,0
2696,"3,5161",10,36,1296,1,0,1,0
2697,"5,2377",16,54,2916,1,0,1,0
2698,"3,8514",12,45,2025,0,0,1,0
2699,"3,7179",16,39,1521,0,0,1,0
2700,"3,6572",12,36,1296,1,0,1,0
2701,"3,6572",10,35,1225,1,0,1,0
2702,"3,6572",10,37,1369,0,0,1,1
2703,"3,6572",16,50,2500,1,0,1,0
2704,"3,6572",9,45,2025,1,0,1,0
2705,"3,6283",16,35,1225,0,0,1,0
2706,"3,6001",10,52,2704,1,0,1,0
2707,"3,6001",16,30,900,1,0,1,0
2708,"3,5200",10,36,1296,1,0,1,0
2709,"3,3994",12,35,1225,1,0,1,0
2710,"3,3994",16,54,2916,0,0,1,0
2711,"3,3769",16,37,1369,1,0,1,1
2712,"3,3769",16,40,1600,1,0,1,0
2713,"3,3550",12,42,1764,0,0,1,0
2714,"3,3550",16,39,1521,0,0,1,0
2715,"3,3124",5,55,3025,0,0,1,0
2716,"3,1583",10,30,900,0,0,1,0
2717,"3,1583",5,36,1296,0,0,1,0
2718,"3,0405",12,42,1764,1,0,1,0
2719,"2,9351",9,25,625,0,0,1,0
2720,"2,8795",5,60,3600,0,0,1,0
2721,"3,4083",5,40,1600,1,0,1,0
2722,"3,5075",12,27,729,0,0,1,0
2723,"3,1034",16,46,2116,1,0,1,0
2724,"3,7048",16,30,900,0,0,1,0
2725,"3,6749",12,38,1444,1,0,1,0
2726,"3,6749",12,45,2025,0,0,1,0
2727,"3,6749",10,58,3364,0,0,1,0
2728,"3,6749",16,45,2025,0,0,1,0
2729,"3,6460",10,56,3136,0,0,1,0
2730,"3,6460",12,48,2304,0,0,1,0
2731,"3,6460",12,48,2304,0,0,1,0
2732,"3,5124",10,29,841,0,0,1,0
2733,"3,4171",16,48,2304,1,0,1,0
2734,"3,4171",10,53,2809,0,0,1,0
2735,"3,3727",16,38,1444,1,0,1,0
2736,"3,3301",16,45,2025,1,0,1,0
2737,"3,1869",9,43,1849,0,0,1,0
2738,"4,6537",16,25,625,1,0,1,0
2739,"3,6923",12,38,1444,1,0,1,0
2740,"3,6923",12,39,1521,0,0,1,0
2741,"3,6923",10,36,1296,1,0,1,0
2742,"3,6923",16,42,1764,0,0,1,0
2743,"3,6633",16,33,1089,1,1,0,0
2744,"3,6352",12,30,900,1,1,0,0
2745,"3,5551",16,22,484,1,1,0,0
2746,"3,5298",16,45,2025,0,0,1,0
2747,"3,5298",12,48,2304,1,0,1,0
2748,"3,5298",16,45,2025,1,0,1,0
2749,"3,4345",12,26,676,0,0,1,0
2750,"3,3685",5,43,1849,0,0,1,0
2751,"3,3475",12,32,1024,0,0,1,0
2752,"3,1933",10,35,1225,1,0,1,0
2753,"3,0598",5,40,1600,0,0,1,0
2754,"3,0290",9,28,784,0,0,1,0
2755,"2,9420",5,45,2025,0,0,1,0
2756,"2,9012",12,30,900,0,0,1,0
2757,"2,8909",12,32,1024,1,0,1,0
2758,"3,5341",16,30,900,1,0,1,0
2759,"3,4445",16,36,1296,0,0,1,0
2760,"3,4232",5,27,729,1,1,0,0
2761,"2,8291",16,32,1024,0,0,1,0
2762,"3,4639",12,40,1600,1,0,1,1
2763,"3,8853",16,40,1600,0,0,1,1
2764,"3,7561",16,29,841,1,1,0,0
2765,"3,7262",16,46,2116,1,0,1,1
2766,"3,7262",16,38,1444,1,0,1,0
2767,"3,7262",12,45,2025,1,0,1,0
2768,"3,7262",12,45,2025,1,0,1,1
2769,"3,7262",12,52,2704,1,0,1,0
2770,"3,7262",16,46,2116,0,0,1,0
2771,"3,7262",16,33,1089,1,1,0,1
2772,"3,7262",16,42,1764,1,0,1,1
2773,"3,6691",10,45,2025,1,0,1,0
2774,"3,6417",16,50,2500,1,0,1,0
2775,"3,5890",12,48,2304,1,0,1,0
2776,"3,5890",5,28,784,1,1,0,0
2777,"3,5890",10,33,1089,0,0,1,0
2778,"3,5890",10,36,1296,1,0,1,0
2779,"3,5890",16,31,961,0,1,0,0
2780,"3,5890",16,41,1681,1,0,1,0
2781,"3,5890",10,55,3025,1,0,0,0
2782,"3,5890",16,45,2025,0,0,1,0
2783,"3,5637",12,50,2500,0,0,1,0
2784,"3,5637",9,54,2916,1,0,1,0
2785,"3,5637",10,40,1600,0,0,1,1
2786,"3,5637",16,48,2304,0,0,1,0
2787,"3,5390",16,35,1225,1,0,1,0
2788,"3,5390",10,48,2304,0,0,1,0
2789,"3,5149",16,34,1156,1,0,1,0
2790,"3,5149",16,37,1369,1,0,1,0
2791,"3,4684",16,30,900,1,0,1,0
2792,"3,4684",16,40,1600,1,0,1,0
2793,"3,4684",9,43,1849,0,0,1,0
2794,"3,4684",10,28,784,1,1,0,0
2795,"3,4684",16,45,2025,1,0,1,0
2796,"3,4684",16,50,2500,1,0,1,0
2797,"3,4684",16,35,1225,0,0,1,1
2798,"3,4684",12,38,1444,1,0,1,1
2799,"3,4684",10,35,1225,0,0,1,0
2800,"3,4684",16,40,1600,0,0,1,0
2801,"3,4684",16,38,1444,1,0,1,0
2802,"3,4684",12,45,2025,1,0,1,0
2803,"3,4459",16,40,1600,1,0,1,0
2804,"3,4459",10,35,1225,0,0,1,0
2805,"3,4459",12,30,900,0,0,1,0
2806,"3,4459",10,50,2500,0,0,1,0
2807,"3,4240",16,30,900,1,1,0,0
2808,"3,4240",12,35,1225,1,0,1,0
2809,"3,4240",12,50,2500,1,0,1,0
2810,"3,4240",10,48,2304,1,0,1,0
2811,"3,3814",12,25,625,0,0,1,0
2812,"3,3814",12,48,2304,1,0,1,0
2813,"3,3814",16,34,1156,1,0,1,0
2814,"3,3814",16,26,676,1,0,1,1
2815,"3,3814",12,48,2304,1,0,1,0
2816,"3,3814",16,25,625,1,0,1,1
2817,"3,3814",16,50,2500,1,0,1,0
2818,"3,3608",10,30,900,0,0,1,0
2819,"3,2823",5,44,1936,0,0,1,0
2820,"3,2823",16,48,2304,1,0,1,0
2821,"3,2272",12,42,1764,1,0,1,0
2822,"3,2272",10,55,3025,0,0,1,0
2823,"3,1417",10,35,1225,0,0,1,0
2824,"2,8218",10,30,900,1,0,1,0
2825,"3,2339",16,40,1600,1,1,0,1
2826,"3,7345",16,26,676,1,1,0,0
2827,"3,4542",16,38,1444,1,1,0,1
2828,"3,5802",16,55,3025,1,0,1,0
2829,"3,7144",10,32,1024,1,0,1,0
2830,"3,4882",10,40,1600,1,0,1,0
2831,"3,7590",16,38,1444,0,0,1,0
2832,"3,5965",16,42,1764,1,0,1,0
2833,"3,5012",16,50,2500,1,0,1,0
2834,"3,5012",16,30,900,1,0,1,0
2835,"3,4787",16,38,1444,1,0,1,0
2836,"3,4567",12,42,1764,1,0,1,0
2837,"3,2600",12,50,2500,0,0,1,0
2838,"3,7316",16,32,1024,0,0,1,0
2839,"3,6299",12,48,2304,0,0,1,0
2840,"3,6299",10,33,1089,0,0,1,0
2841,"3,2701",12,46,2116,0,0,1,0
2842,"3,7147",9,36,1296,1,0,1,0
2843,"3,2729",16,20,400,1,1,0,0
2844,"3,5148",10,35,1225,1,0,1,0
2845,"3,7750",16,40,1600,1,0,1,0
2846,"3,7750",16,34,1156,0,0,1,0
2847,"3,6378",16,36,1296,0,0,1,0
2848,"3,5172",12,53,2809,1,0,1,0
2849,"3,3501",5,54,2916,0,0,0,0
2850,"3,8396",12,45,2025,1,0,1,0
2851,"3,6457",16,28,784,0,0,1,0
2852,"3,6489",10,42,1764,1,0,1,0
2853,"3,7908",10,55,3025,1,0,1,0
2854,"3,6536",5,36,1296,1,0,1,0
2855,"3,6536",10,48,2304,1,0,1,0
2856,"3,6036",5,48,2304,1,0,1,0
2857,"3,4459",10,32,1024,1,0,1,0
2858,"3,2918",16,25,625,1,1,0,1
2859,"3,2035",12,43,1849,1,0,1,0
2860,"4,3882",16,34,1156,1,0,1,0
2861,"3,8063",16,43,1849,0,0,1,0
2862,"3,8063",16,45,2025,0,0,1,0
2863,"3,8063",16,27,729,1,0,1,1
2864,"3,8063",16,37,1369,0,0,1,0
2865,"3,8063",10,35,1225,1,0,1,0
2866,"3,7491",16,37,1369,1,0,1,0
2867,"3,7491",16,25,625,1,1,0,1
2868,"3,6691",16,35,1225,1,0,1,1
2869,"3,6691",10,33,1089,0,0,1,0
2870,"3,6691",12,57,3249,0,0,1,0
2871,"3,6691",16,37,1369,0,0,1,0
2872,"3,6691",10,43,1849,1,0,1,0
2873,"3,5484",10,32,1024,1,0,1,0
2874,"3,5484",16,45,2025,1,0,1,0
2875,"3,5484",16,40,1600,1,0,1,0
2876,"3,5484",12,26,676,1,1,0,0
2877,"3,5260",10,58,3364,1,0,1,0
2878,"3,5040",12,42,1764,1,0,1,0
2879,"3,5040",16,36,1296,1,0,1,0
2880,"3,5040",10,32,1024,1,0,1,0
2881,"3,4614",9,45,2025,1,0,1,0
2882,"3,4614",10,48,2304,1,0,1,0
2883,"3,2722",10,22,484,1,1,0,0
2884,"3,0841",16,48,2304,1,0,1,0
2885,"3,6767",12,45,2025,0,0,1,1
2886,"3,8215",12,50,2500,0,0,1,1
2887,"3,5637",12,42,1764,0,0,1,0
2888,"3,5750",16,39,1521,1,0,1,1
2889,"3,8366",16,35,1225,0,0,1,0
2890,"3,8366",16,38,1444,1,0,1,0
2891,"3,6994",16,45,2025,1,0,1,0
2892,"3,5788",16,42,1764,1,0,1,0
2893,"3,8085",10,32,1024,1,0,1,0
2894,"3,8150",16,29,841,0,1,0,0
2895,"3,5862",5,50,2500,1,0,1,0
2896,"4,0456",16,32,1024,0,0,1,1
2897,"3,7942",16,30,900,1,0,1,0
2898,"3,7142",16,35,1225,0,0,1,0
2899,"3,5936",12,18,324,1,1,0,1
2900,"3,8543",16,44,1936,0,0,1,0
2901,"5,4464",16,47,2209,1,1,0,1
2902,"3,6082",12,35,1225,0,0,1,0
2903,"3,3319",16,45,2025,1,0,1,0
2904,"3,6137",16,47,2209,1,0,1,1
2905,"3,8768",16,35,1225,1,0,1,1
2906,"4,4623",16,41,1681,1,0,1,0
2907,"3,8804",12,55,3025,1,0,1,0
2908,"3,8804",16,30,900,0,0,1,1
2909,"3,8804",16,33,1089,1,0,1,1
2910,"3,8804",16,59,3481,1,0,1,0
2911,"3,8232",16,48,2304,1,0,1,1
2912,"3,8232",10,53,2809,0,0,1,0
2913,"3,7958",16,55,3025,1,0,1,0
2914,"3,7432",10,28,784,1,1,0,0
2915,"3,7432",10,41,1681,0,0,1,0
2916,"3,7179",12,55,3025,1,0,1,0
2917,"3,6932",16,38,1444,1,0,1,0
2918,"3,6691",16,35,1225,0,0,1,0
2919,"3,6226",16,35,1225,1,0,1,0
2920,"3,6226",12,30,900,0,0,1,0
2921,"3,6226",16,20,400,1,0,1,0
2922,"3,6226",10,29,841,1,0,1,0
2923,"3,6226",10,45,2025,0,0,0,0
2924,"3,6001",16,60,3600,1,0,1,0
2925,"3,5781",16,43,1849,1,0,1,0
2926,"3,5781",16,35,1225,1,0,1,0
2927,"3,5355",16,37,1369,1,0,1,0
2928,"3,5355",16,56,3136,1,0,1,0
2929,"3,4749",16,36,1296,1,0,0,1
2930,"3,4365",16,26,676,1,1,0,0
2931,"3,3814",16,41,1681,1,0,1,0
2932,"3,3463",16,24,576,1,0,1,0
2933,"4,0536",16,30,900,1,0,1,0
2934,"3,7321",10,45,2025,0,0,1,0
2935,"3,9384",16,58,3364,1,0,1,1
2936,"3,6201",16,34,1156,1,0,1,0
2937,"3,9015",16,44,1936,0,0,1,1
2938,"3,7469",16,37,1369,1,0,1,0
2939,"4,0950",16,55,3025,0,0,1,0
2940,"3,8247",16,38,1444,1,0,1,0
2941,"3,6337",16,38,1444,1,0,1,0
2942,"3,5911",12,33,1089,1,0,1,1
2943,"5,5298",16,56,3136,1,1,0,1
2944,"4,1084",16,45,2025,1,0,0,1
2945,"3,9494",16,45,2025,0,0,1,0
2946,"3,9494",16,48,2304,1,0,1,0
2947,"3,9494",10,47,2209,1,0,1,1
2948,"3,8122",12,46,2116,0,0,1,0
2949,"3,6915",16,48,2304,1,0,1,0
2950,"3,6915",16,45,2025,1,0,1,0
2951,"3,6915",16,48,2304,1,0,1,0
2952,"3,6915",16,56,3136,1,0,1,0
2953,"3,6691",16,28,784,1,1,0,1
2954,"3,9573",16,47,2209,1,0,1,0
2955,"3,2352",16,28,784,0,1,0,0
2956,"3,8254",16,35,1225,1,0,1,0
2957,"3,6603",16,37,1369,1,0,1,0
2958,"3,6603",16,33,1089,1,0,1,0
2959,"4,3162",10,43,1849,0,0,1,0
2960,"3,9886",16,30,900,1,0,1,0
2961,"3,9596",16,35,1225,1,0,1,1
2962,"4,0013",16,40,1600,1,0,1,0
2963,"3,7536",16,34,1156,1,0,1,0
2964,"3,9828",16,37,1369,1,0,1,0
2965,"4,0139",16,55,3025,1,0,1,0
2966,"3,9849",16,38,1444,1,0,1,0
2967,"3,9849",16,55,3025,1,0,1,1
2968,"3,9849",16,44,1936,0,0,1,1
2969,"3,7561",16,44,1936,0,0,1,0
2970,"3,7561",16,50,2500,0,0,1,0
2971,"3,7561",16,28,784,1,0,1,0
2972,"3,7561",16,40,1600,1,0,1,0
2973,"3,7561",16,34,1156,1,0,1,1
2974,"3,7561",16,50,2500,1,0,1,0
2975,"3,7561",16,40,1600,0,0,1,0
2976,"3,7561",16,42,1764,1,0,1,0
2977,"3,7561",16,45,2025,0,0,0,0
2978,"3,7336",16,32,1024,1,1,0,0
2979,"3,7116",16,45,2025,0,0,1,0
2980,"3,6691",16,45,2025,0,0,1,0
2981,"3,6691",16,30,900,1,0,1,0
2982,"3,5149",9,38,1444,1,0,1,0
2983,"3,5149",16,36,1296,1,0,1,0
2984,"3,4459",10,38,1444,1,0,1,0
2985,"3,8780",16,49,2401,1,0,1,1
2986,"4,0263",16,45,2025,0,0,1,0
2987,"3,7363",16,46,2116,1,0,1,0
2988,"3,6938",16,36,1296,1,0,1,0
2989,"4,0181",16,42,1764,0,0,1,0
2990,"4,0507",16,45,2025,1,0,1,1
2991,"3,7953",16,51,2601,1,0,1,0
2992,"3,7977",16,30,900,1,0,1,0
2993,"4,0926",16,58,3364,1,0,1,0
2994,"3,9255",16,43,1849,1,0,1,0
2995,"4,2336",16,47,2209,1,0,1,1
2996,"4,0174",16,55,3025,1,0,1,0
2997,"3,8214",16,32,1024,1,1,0,0
2998,"3,9237",16,40,1600,0,0,1,0
2999,"3,9318",16,34,1156,1,0,1,0
3000,"4,2914",16,49,2401,1,0,1,0
3001,"3,8916",16,44,1936,1,0,1,0
3002,"4,1047",16,38,1444,1,0,1,0
3003,"4,1047",16,38,1444,1,0,1,0
3004,"3,8310",12,59,3481,1,0,1,0
3005,"3,9833",10,38,1444,1,0,1,0
3006,"3,8627",16,42,1764,1,0,1,0
3007,"5,0190",16,33,1089,1,0,1,0
3008,"4,1317",16,36,1296,1,0,1,0
3009,"3,9692",16,36,1296,1,0,1,0
3010,"3,9204",16,28,784,1,0,1,0
3011,"3,8739",16,42,1764,0,0,1,0
3012,"3,8514",16,32,1024,1,0,1,0
3013,"3,8294",16,45,2025,1,0,1,0
3014,"3,7869",16,48,2304,1,0,1,1
3015,"3,4684",16,40,1600,1,0,1,0
3016,"4,1537",16,56,3136,0,0,1,0
3017,"4,3586",16,40,1600,1,0,1,0
3018,"3,9773",16,37,1369,1,0,1,0
